employee_id,course_id,course_category,enrollment_date,completion_date,completion_status,learning_hours,mandatory_flag,country,department,job_level
644,CRS-SAF-025,Safety,2018-06-23,2018-07-07,Completed,4.0,true,AR,Planning,IC4
645,CRS-COM-026,Compliance,2018-06-04,2018-07-24,Completed,1.3,true,BR,Customer Experience,IC2
649,CRS-FUN-001,Functional Skills,2018-06-22,,In Progress,15.4,false,BR,Store Operations,IC2
650,CRS-CUS-037,Customer,2018-06-10,2018-08-09,Completed,3.8,false,BR,Visual Merchandising,IC1
650,CRS-COM-027,Compliance,2018-06-14,2018-06-18,Completed,3.0,true,BR,Visual Merchandising,IC1
656,CRS-CUS-034,Customer,2018-06-12,2018-07-02,Completed,5.7,false,BR,Visual Merchandising,IC2
669,CRS-COM-009,Compliance,2018-06-09,,In Progress,3.5,true,BR,Visual Merchandising,IC1
680,CRS-CUS-009,Customer,2018-06-05,2018-06-25,Completed,11.5,false,BR,Customer Service,IC1
690,CRS-SAF-028,Safety,2018-06-19,2018-07-28,Completed,2.4,true,BR,Sales,IC2
691,CRS-COM-025,Compliance,2018-06-16,2018-07-03,Completed,2.4,true,BR,Store Operations,IC3
699,CRS-FUN-034,Functional Skills,2018-06-22,2018-08-30,Completed,9.7,false,BR,UX,M1
700,CRS-MAN-031,Management,2018-06-21,,In Progress,4.1,false,BR,Visual Merchandising,M4
700,CRS-CUS-014,Customer,2018-06-22,2018-08-11,Completed,3.5,false,BR,Visual Merchandising,M4
701,CRS-CUS-007,Customer,2018-06-14,,In Progress,11.4,false,BR,Sales,IC1
702,CRS-FUN-017,Functional Skills,2018-06-09,2018-06-26,Completed,17.7,false,BR,Customer Service,IC5
702,CRS-COM-006,Compliance,2018-06-18,2018-07-18,Completed,3.5,true,BR,Customer Service,IC5
711,CRS-TEC-019,Technology,2018-06-07,2018-07-09,Completed,4.8,false,BR,Risk,D2
712,CRS-FUN-019,Functional Skills,2018-06-02,,In Progress,15.4,false,BR,Data,IC3
713,CRS-COM-019,Compliance,2018-06-21,2018-08-04,Completed,1.1,true,BR,Customer Experience,IC1
714,CRS-CUS-028,Customer,2018-06-03,,In Progress,4.5,false,BR,Visual Merchandising,IC1
714,CRS-FUN-039,Functional Skills,2018-06-17,2018-07-02,Completed,10.3,false,BR,Visual Merchandising,IC1
716,CRS-COM-026,Compliance,2018-06-18,2018-07-02,Completed,3.6,true,AR,Customer Service,IC1
725,CRS-FUN-039,Functional Skills,2018-06-08,2018-08-10,Completed,16.0,false,BR,Strategy,IC3
725,CRS-COM-016,Compliance,2018-06-15,2018-08-14,Completed,1.3,true,BR,Strategy,IC3
739,CRS-COM-038,Compliance,2018-06-19,2018-08-04,Completed,1.0,true,BR,Distribution Centers,IC1
741,CRS-FUN-028,Functional Skills,2018-06-06,2018-07-30,Completed,3.3,false,BR,Distribution Centers,IC4
742,CRS-FUN-034,Functional Skills,2018-06-03,,In Progress,21.0,false,BR,Visual Merchandising,IC1
743,CRS-CUS-031,Customer,2018-06-25,,In Progress,8.6,false,CL,Customer Experience,IC2
744,CRS-FUN-007,Functional Skills,2018-06-16,,In Progress,8.0,false,BR,Planning,IC5
744,CRS-SAF-004,Safety,2018-06-25,2018-07-25,Completed,5.9,true,BR,Planning,IC5
746,CRS-CUS-016,Customer,2018-06-26,2018-07-06,Completed,9.4,false,BR,Customer Operations,IC1
753,CRS-FUN-023,Functional Skills,2018-06-17,2018-08-09,Completed,16.4,false,BR,Store Operations,IC1
758,CRS-SAF-013,Safety,2018-06-16,2018-08-18,Completed,4.0,true,BR,Procurement,IC1
759,CRS-FUN-024,Functional Skills,2018-06-08,2018-06-16,Completed,16.5,false,AR,Distribution Centers,IC1
759,CRS-SAF-017,Safety,2018-06-10,2018-08-01,Completed,3.4,true,AR,Distribution Centers,IC1
760,CRS-FUN-030,Functional Skills,2018-06-20,2018-07-14,Completed,12.0,false,BR,Digital Marketing,IC2
768,CRS-FUN-029,Functional Skills,2018-06-09,2018-08-06,Completed,18.1,false,BR,Logistics,M1
768,CRS-COM-002,Compliance,2018-06-22,2018-07-29,Completed,1.9,true,BR,Logistics,M1
769,CRS-COM-004,Compliance,2018-06-18,2018-07-04,Completed,1.3,true,BR,Sales,IC1
770,CRS-SAF-006,Safety,2018-06-14,2018-06-19,Completed,2.1,true,BR,Distribution Centers,IC2
773,CRS-FUN-034,Functional Skills,2018-06-03,2018-06-29,Completed,18.0,false,BR,Planning,IC3
773,CRS-COM-039,Compliance,2018-06-17,,In Progress,3.1,true,BR,Planning,IC3
774,CRS-FUN-003,Functional Skills,2018-06-07,2018-07-16,Completed,22.3,false,AR,Sales,IC1
775,CRS-SAF-021,Safety,2018-06-08,,In Progress,5.1,true,BR,Sales,IC1
775,CRS-COM-008,Compliance,2018-06-26,2018-08-15,Completed,3.9,true,BR,Sales,IC1
776,CRS-CUS-038,Customer,2018-06-14,2018-06-25,Completed,6.1,false,BR,Sales,IC1
778,CRS-FUN-004,Functional Skills,2018-06-08,2018-08-03,Completed,17.6,false,BR,Regional Operations,IC2
779,CRS-FUN-002,Functional Skills,2018-06-08,2018-07-01,Completed,4.1,false,BR,Distribution Centers,IC1
781,CRS-SAF-034,Safety,2018-06-07,2018-07-05,Completed,2.6,true,BR,Visual Merchandising,IC1
783,CRS-FUN-038,Functional Skills,2018-06-11,,In Progress,17.4,false,BR,Data & Analytics,IC3
783,CRS-FUN-001,Functional Skills,2018-06-05,2018-08-05,Completed,15.1,false,BR,Data & Analytics,IC3
784,CRS-TEC-002,Technology,2018-06-20,2018-08-15,Completed,18.1,false,MX,People,IC1
788,CRS-COM-008,Compliance,2018-06-25,2018-08-04,Completed,2.7,true,MX,Risk,IC2
788,CRS-FUN-017,Functional Skills,2018-06-03,,In Progress,14.2,false,MX,Risk,IC2
793,CRS-COM-021,Compliance,2018-06-03,2018-07-08,Completed,1.2,true,BR,Sales,IC2
793,CRS-CUS-028,Customer,2018-06-19,,In Progress,7.4,false,BR,Sales,IC2
795,CRS-FUN-038,Functional Skills,2018-06-22,,In Progress,20.3,false,BR,Regional Operations,IC1
795,CRS-COM-008,Compliance,2018-06-28,2018-08-19,Completed,2.6,true,BR,Regional Operations,IC1
798,CRS-FUN-019,Functional Skills,2018-06-14,,In Progress,4.5,false,BR,Procurement,IC2
803,CRS-FUN-036,Functional Skills,2018-06-23,,In Progress,10.6,false,MX,Visual Merchandising,IC1
803,CRS-CUS-039,Customer,2018-06-09,,In Progress,11.6,false,MX,Visual Merchandising,IC1
804,CRS-FUN-008,Functional Skills,2018-06-25,2018-07-18,Completed,15.5,false,BR,Procurement,IC2
804,CRS-FUN-018,Functional Skills,2018-06-24,,In Progress,20.3,false,BR,Procurement,IC2
807,CRS-CUS-015,Customer,2018-06-20,2018-07-06,Completed,5.3,false,AR,Visual Merchandising,IC1
808,CRS-COM-011,Compliance,2018-06-09,2018-08-12,Completed,1.9,true,BR,Planning,IC2
809,CRS-SAF-001,Safety,2018-06-13,2018-08-04,Completed,5.9,true,BR,Regional Operations,IC1
8,CRS-MAN-002,Management,2018-07-06,,In Progress,11.4,false,BR,Digital Marketing,M2
11,CRS-SAF-022,Safety,2018-07-13,2018-08-07,Completed,4.9,true,BR,Visual Merchandising,IC2
12,CRS-CUS-015,Customer,2018-07-23,,In Progress,9.5,false,BR,Regional Operations,IC3
13,CRS-FUN-014,Functional Skills,2018-07-27,2018-08-21,Completed,8.1,false,BR,Regional Operations,IC1
14,CRS-LEA-006,Leadership,2018-07-26,,In Progress,39.5,false,BR,Marketing,M3
14,CRS-COM-016,Compliance,2018-07-27,2018-09-11,Completed,2.3,true,BR,Marketing,M3
16,CRS-FUN-025,Functional Skills,2018-07-20,,In Progress,4.1,false,BR,Customer Experience,IC1
20,CRS-COM-002,Compliance,2018-07-18,2018-08-10,Completed,1.5,true,BR,Distribution Centers,IC1
20,CRS-SAF-034,Safety,2018-07-26,2018-08-16,Completed,2.7,true,BR,Distribution Centers,IC1
24,CRS-CUS-026,Customer,2018-07-17,2018-09-01,Completed,6.2,false,BR,Sales,IC2
28,CRS-TEC-027,Technology,2018-07-26,2018-08-08,Completed,38.9,false,BR,Finance,IC2
32,CRS-SAF-017,Safety,2018-07-25,2018-07-29,Completed,5.7,true,BR,Visual Merchandising,IC2
34,CRS-CUS-006,Customer,2018-07-14,2018-09-12,Completed,9.5,false,BR,Regional Operations,M1
36,CRS-COM-029,Compliance,2018-07-24,2018-09-08,Completed,1.2,true,BR,Distribution Centers,IC1
50,CRS-FUN-038,Functional Skills,2018-07-10,2018-09-05,Completed,13.4,false,BR,Data & Analytics,IC1
60,CRS-TEC-036,Technology,2018-07-27,2018-09-16,Completed,45.4,false,BR,Marketing,IC4
64,CRS-FUN-018,Functional Skills,2018-07-22,,In Progress,22.2,false,BR,Sales,IC1
74,CRS-CUS-021,Customer,2018-07-02,,In Progress,2.2,false,BR,Sales,IC1
81,CRS-MAN-011,Management,2018-07-09,2018-07-24,Completed,11.4,false,BR,Procurement,M1
81,CRS-LEA-012,Leadership,2018-07-24,2018-09-21,Completed,13.7,false,BR,Procurement,M1
82,CRS-TEC-038,Technology,2018-07-04,,In Progress,36.5,false,BR,Procurement,IC4
83,CRS-COM-038,Compliance,2018-07-08,2018-09-06,Completed,3.6,true,BR,Planning,IC1
86,CRS-FUN-005,Functional Skills,2018-07-23,2018-09-18,Completed,17.8,false,BR,Engineering,IC4
89,CRS-COM-003,Compliance,2018-07-09,2018-08-05,Completed,2.1,true,BR,Finance,IC3
91,CRS-SAF-005,Safety,2018-07-14,2018-08-26,Completed,4.4,true,BR,Store Operations,IC1
92,CRS-MAN-031,Management,2018-07-14,2018-07-26,Completed,18.5,false,BR,Data & Analytics,M1
92,CRS-MAN-032,Management,2018-07-14,2018-08-21,Completed,7.1,false,BR,Data & Analytics,M1
94,CRS-SAF-033,Safety,2018-07-06,2018-08-16,Completed,5.7,true,BR,Store Operations,IC1
98,CRS-LEA-029,Leadership,2018-07-09,,In Progress,34.8,false,BR,Regional Operations,M1
98,CRS-MAN-036,Management,2018-07-09,,In Progress,11.1,false,BR,Regional Operations,M1
100,CRS-TEC-012,Technology,2018-07-16,2018-07-20,Completed,35.5,false,BR,Finance,IC2
100,CRS-COM-017,Compliance,2018-07-09,,In Progress,3.5,true,BR,Finance,IC2
101,CRS-FUN-037,Functional Skills,2018-07-20,,In Progress,12.9,false,BR,Customer Operations,IC1
101,CRS-FUN-002,Functional Skills,2018-07-06,2018-07-09,Completed,3.5,false,BR,Customer Operations,IC1
101,CRS-FUN-010,Functional Skills,2018-07-24,2018-09-05,Completed,21.7,false,BR,Customer Operations,IC1
102,CRS-CUS-025,Customer,2018-07-21,2018-09-27,Completed,6.8,false,BR,Customer Experience,IC1
102,CRS-CUS-009,Customer,2018-07-05,2018-08-31,Completed,6.2,false,BR,Customer Experience,IC1
118,CRS-FUN-019,Functional Skills,2018-07-27,2018-08-09,Completed,15.9,false,BR,Product,IC2
138,CRS-FUN-029,Functional Skills,2018-07-14,2018-07-30,Completed,13.1,false,BR,Procurement,IC3
139,CRS-CUS-032,Customer,2018-07-02,2018-07-07,Completed,7.8,false,BR,Sales,IC2
146,CRS-CUS-005,Customer,2018-07-07,,In Progress,11.7,false,BR,Regional Operations,IC2
150,CRS-FUN-032,Functional Skills,2018-07-14,,In Progress,9.3,false,BR,Customer Service,IC1
158,CRS-COM-007,Compliance,2018-07-18,2018-09-08,Completed,1.5,true,BR,Procurement,IC1
160,CRS-FUN-012,Functional Skills,2018-07-08,,In Progress,8.5,false,BR,Sales,IC2
165,CRS-FUN-038,Functional Skills,2018-07-02,2018-07-26,Completed,7.9,false,BR,Customer Operations,IC2
167,CRS-SAF-012,Safety,2018-07-17,2018-07-28,Completed,4.8,true,BR,Store Operations,IC2
174,CRS-COM-029,Compliance,2018-07-16,2018-08-30,Completed,3.0,true,BR,Regional Operations,IC2
179,CRS-FUN-020,Functional Skills,2018-07-06,2018-08-30,Completed,8.8,false,BR,Planning,IC1
187,CRS-FUN-012,Functional Skills,2018-07-04,2018-08-27,Completed,12.9,false,BR,Sales,M2
189,CRS-FUN-014,Functional Skills,2018-07-01,2018-09-07,Completed,10.5,false,BR,Customer Service,IC2
191,CRS-COM-012,Compliance,2018-07-26,2018-08-09,Completed,3.5,true,BR,Sales,IC1
191,CRS-CUS-004,Customer,2018-07-09,,In Progress,6.1,false,BR,Sales,IC1
193,CRS-LEA-013,Leadership,2018-07-08,,In Progress,25.6,false,BR,Strategy,M1
193,CRS-LEA-037,Leadership,2018-07-10,2018-07-21,Completed,16.3,false,BR,Strategy,M1
195,CRS-TEC-039,Technology,2018-07-04,2018-08-09,Completed,13.0,false,BR,Procurement,IC1
195,CRS-FUN-030,Functional Skills,2018-07-24,,In Progress,23.3,false,BR,Procurement,IC1
207,CRS-FUN-020,Functional Skills,2018-07-08,2018-09-14,Completed,2.4,false,BR,Visual Merchandising,IC1
207,CRS-CUS-004,Customer,2018-07-05,2018-09-01,Completed,2.5,false,BR,Visual Merchandising,IC1
223,CRS-FUN-011,Functional Skills,2018-07-11,,In Progress,13.1,false,BR,Visual Merchandising,IC2
227,CRS-COM-029,Compliance,2018-07-17,2018-07-22,Completed,1.5,true,BR,Data & Analytics,IC3
229,CRS-CUS-002,Customer,2018-07-14,2018-09-18,Completed,6.0,false,BR,Regional Operations,IC1
232,CRS-COM-019,Compliance,2018-07-03,2018-07-30,Completed,1.4,true,BR,Data & Analytics,IC3
244,CRS-TEC-008,Technology,2018-07-02,2018-07-21,Completed,48.4,false,BR,Digital Marketing,IC1
262,CRS-CUS-022,Customer,2018-07-22,2018-09-17,Completed,9.4,false,BR,Store Operations,IC1
272,CRS-FUN-021,Functional Skills,2018-07-04,2018-07-28,Completed,14.2,false,BR,Visual Merchandising,IC1
278,CRS-COM-021,Compliance,2018-07-14,,In Progress,3.1,true,BR,People,IC3
281,CRS-FUN-026,Functional Skills,2018-07-16,,In Progress,23.2,false,BR,E-commerce,M2
281,CRS-COM-010,Compliance,2018-07-05,2018-09-07,Completed,3.4,true,BR,E-commerce,M2
283,CRS-COM-003,Compliance,2018-07-06,2018-07-10,Completed,3.5,true,BR,Engineering,IC3
287,CRS-SAF-033,Safety,2018-07-06,2018-08-02,Completed,2.1,true,BR,Store Operations,IC2
287,CRS-COM-015,Compliance,2018-07-17,2018-09-20,Completed,3.5,true,BR,Store Operations,IC2
294,CRS-FUN-027,Functional Skills,2018-07-20,2018-08-15,Completed,4.0,false,BR,Visual Merchandising,IC3
295,CRS-COM-021,Compliance,2018-07-26,2018-09-18,Completed,2.4,true,BR,Procurement,M1
301,CRS-COM-023,Compliance,2018-07-08,2018-08-06,Completed,2.3,true,BR,Customer Experience,IC1
302,CRS-SAF-029,Safety,2018-07-28,2018-10-02,Completed,4.7,true,BR,Procurement,IC2
308,CRS-FUN-016,Functional Skills,2018-07-15,,In Progress,3.6,false,BR,Legal,IC3
312,CRS-FUN-033,Functional Skills,2018-07-02,,In Progress,10.7,false,BR,Sales,IC1
313,CRS-TEC-008,Technology,2018-07-19,2018-09-11,Completed,8.9,false,BR,Procurement,IC2
315,CRS-FUN-039,Functional Skills,2018-07-07,,In Progress,11.5,false,CL,Logistics,IC1
324,CRS-TEC-030,Technology,2018-07-27,2018-09-05,Completed,43.8,false,BR,Finance,IC2
328,CRS-TEC-007,Technology,2018-07-20,,In Progress,15.7,false,BR,UX,IC1
328,CRS-TEC-037,Technology,2018-07-15,2018-08-10,Completed,22.9,false,BR,UX,IC1
330,CRS-COM-004,Compliance,2018-07-07,,In Progress,1.6,true,BR,Logistics,IC1
346,CRS-FUN-036,Functional Skills,2018-07-21,,In Progress,6.5,false,AR,Sales,IC1
349,CRS-SAF-018,Safety,2018-07-09,2018-07-29,Completed,3.2,true,AR,Regional Operations,IC1
349,CRS-CUS-030,Customer,2018-07-02,,In Progress,6.4,false,AR,Regional Operations,IC1
352,CRS-COM-006,Compliance,2018-07-08,2018-07-14,Completed,3.8,true,AR,Marketing,IC4
357,CRS-SAF-003,Safety,2018-07-21,2018-08-10,Completed,5.4,true,AR,Distribution Centers,IC3
363,CRS-LEA-002,Leadership,2018-07-26,,In Progress,35.2,false,AR,Visual Merchandising,M1
368,CRS-FUN-031,Functional Skills,2018-07-06,,In Progress,22.8,false,AR,Logistics,IC2
375,CRS-FUN-026,Functional Skills,2018-07-11,,In Progress,10.2,false,AR,Store Operations,IC3
380,CRS-CUS-034,Customer,2018-07-26,,In Progress,3.5,false,AR,Store Operations,IC1
384,CRS-COM-033,Compliance,2018-07-16,2018-08-04,Completed,1.3,true,BR,Data & Analytics,IC2
386,CRS-CUS-032,Customer,2018-07-18,2018-08-23,Completed,2.1,false,BR,Visual Merchandising,IC1
391,CRS-FUN-036,Functional Skills,2018-07-18,,In Progress,15.2,false,BR,Sales,IC2
391,CRS-SAF-004,Safety,2018-07-06,,In Progress,5.1,true,BR,Sales,IC2
395,CRS-CUS-011,Customer,2018-07-11,2018-09-07,Completed,3.1,false,BR,Regional Operations,IC2
403,CRS-COM-014,Compliance,2018-07-11,2018-09-08,Completed,3.8,true,BR,Legal,IC3
405,CRS-COM-010,Compliance,2018-07-27,,In Progress,3.0,true,BR,Procurement,IC1
416,CRS-FUN-002,Functional Skills,2018-07-13,2018-07-31,Completed,17.3,false,BR,Engineering,IC5
420,CRS-FUN-029,Functional Skills,2018-07-25,2018-09-28,Completed,10.2,false,BR,Digital Marketing,IC3
425,CRS-COM-014,Compliance,2018-07-07,2018-08-29,Completed,3.4,true,BR,Planning,IC1
433,CRS-LEA-037,Leadership,2018-07-05,2018-09-04,Completed,28.2,false,BR,Customer Experience,M1
438,CRS-MAN-035,Management,2018-07-01,2018-07-16,Completed,16.0,false,AR,Visual Merchandising,M2
440,CRS-MAN-035,Management,2018-07-04,,In Progress,13.4,false,BR,Marketing,M2
441,CRS-COM-032,Compliance,2018-07-26,,In Progress,2.2,true,BR,Legal,IC3
441,CRS-FUN-032,Functional Skills,2018-07-24,2018-08-29,Completed,20.6,false,BR,Legal,IC3
461,CRS-CUS-025,Customer,2018-07-11,,In Progress,6.7,false,BR,Customer Service,IC2
466,CRS-CUS-028,Customer,2018-07-05,2018-09-03,Completed,8.5,false,BR,Regional Operations,IC2
473,CRS-COM-020,Compliance,2018-07-03,2018-08-21,Completed,1.6,true,BR,Sales,IC2
474,CRS-FUN-037,Functional Skills,2018-07-17,2018-09-11,Completed,12.5,false,BR,Planning,IC3
477,CRS-CUS-021,Customer,2018-07-19,2018-09-06,Completed,6.5,false,BR,Regional Operations,IC3
484,CRS-FUN-030,Functional Skills,2018-07-09,,In Progress,6.9,false,BR,Visual Merchandising,IC1
495,CRS-FUN-014,Functional Skills,2018-07-02,,In Progress,13.7,false,BR,Regional Operations,IC1
502,CRS-SAF-016,Safety,2018-07-14,2018-08-31,Completed,5.3,true,BR,Visual Merchandising,IC2
504,CRS-COM-011,Compliance,2018-07-10,2018-07-13,Completed,1.8,true,BR,Data & Analytics,IC1
505,CRS-COM-011,Compliance,2018-07-28,2018-08-31,Completed,4.0,true,BR,Planning,IC2
509,CRS-FUN-010,Functional Skills,2018-07-15,2018-07-21,Completed,5.3,false,BR,Data & Analytics,M2
509,CRS-COM-013,Compliance,2018-07-18,2018-08-19,Completed,2.2,true,BR,Data & Analytics,M2
517,CRS-SAF-009,Safety,2018-07-23,2018-08-10,Completed,4.8,true,BR,Distribution Centers,IC3
517,CRS-COM-004,Compliance,2018-07-17,,In Progress,3.0,true,BR,Distribution Centers,IC3
521,CRS-FUN-006,Functional Skills,2018-07-13,2018-07-20,Completed,10.4,false,BR,Customer Service,IC1
522,CRS-COM-002,Compliance,2018-07-26,2018-08-10,Completed,2.1,true,BR,Engineering,IC2
526,CRS-COM-022,Compliance,2018-07-25,2018-09-09,Completed,1.8,true,AR,Planning,IC1
529,CRS-FUN-034,Functional Skills,2018-07-03,2018-08-28,Completed,9.1,false,BR,Logistics,IC1
537,CRS-COM-034,Compliance,2018-07-18,2018-08-25,Completed,3.6,true,BR,Marketing,IC5
538,CRS-CUS-032,Customer,2018-07-20,2018-07-27,Completed,6.2,false,BR,Visual Merchandising,IC1
541,CRS-FUN-015,Functional Skills,2018-07-20,2018-09-15,Completed,10.6,false,CL,Logistics,IC3
544,CRS-CUS-020,Customer,2018-07-14,2018-07-23,Completed,3.1,false,BR,Visual Merchandising,IC1
555,CRS-COM-034,Compliance,2018-07-02,2018-07-15,Completed,3.1,true,BR,Distribution Centers,IC5
558,CRS-COM-010,Compliance,2018-07-21,2018-09-21,Completed,1.0,true,BR,Sales,IC1
562,CRS-TEC-035,Technology,2018-07-17,,In Progress,18.0,false,BR,Data & Analytics,IC2
566,CRS-FUN-020,Functional Skills,2018-07-10,2018-08-02,Completed,3.8,false,BR,Finance,IC4
