employee_id,survey_date,survey_cycle,engagement_score,eNPS,manager_score,belonging_score,response_flag,country,department,business_unit,job_level,manager_id
659,2018-09-15,2018,2.1878277183730095,0.0,3.0887908530530486,2.284250131057755,1,BR,Marketing,Corporate,IC2,636
660,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,24
665,2018-09-15,2018,4.373791221420473,10.0,3.796317591535355,3.460683421697263,1,BR,Distribution Centers,Supply Chain,IC3,555
666,2018-09-15,2018,3.8778590257247365,5.0,4.410045561984061,2.6651919068780856,1,AR,Visual Merchandising,Retail,IC1,365
669,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC1,583
672,2018-09-15,2018,,,,,0,AR,Distribution Centers,Supply Chain,IC3,352
673,2018-09-15,2018,3.091266041984336,5.0,2.99025323654261,2.215240132472923,1,BR,Customer Operations,Customer,M3,212
674,2018-09-15,2018,,,,,0,AR,Logistics,Supply Chain,IC3,352
675,2018-09-15,2018,4.404625671703402,10.0,5.0,4.109048562001802,1,BR,UX,Digital,IC3,205
677,2018-09-15,2018,4.585139706514006,10.0,4.658054220426348,4.10738824328879,1,BR,Sales,Retail,IC2,162
678,2018-09-15,2018,4.26005615145926,5.0,4.263727327038299,4.71244863973175,1,BR,Customer Service,Customer,IC1,592
679,2018-09-15,2018,2.3006720114828894,0.0,2.527998040342414,3.423969489719744,1,BR,Store Operations,Retail,IC1,649
681,2018-09-15,2018,3.7079215902876763,5.0,3.2051287788722957,3.680793829850624,1,BR,Procurement,Supply Chain,IC1,786
683,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC1,11
684,2018-09-15,2018,4.602044000508931,10.0,4.603766549103754,4.446322822588169,1,BR,Legal,Corporate,IC4,307
686,2018-09-15,2018,,,,,0,BR,Strategy,Corporate,IC2,494
687,2018-09-15,2018,3.4629220772635714,5.0,2.2717494841654267,2.887912623992289,1,BR,Data & Analytics,Corporate,M3,321
688,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC1,658
690,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC2,162
691,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC3,467
692,2018-09-15,2018,4.259496399065022,5.0,5.0,3.1291216379028564,1,BR,Procurement,Corporate,M4,62
696,2018-09-15,2018,3.8051365687815744,5.0,4.330801794101888,2.7571010029937097,1,BR,Sales,Retail,IC2,162
698,2018-09-15,2018,4.542234496362153,10.0,3.943732572978543,4.250393583195994,1,BR,Logistics,Supply Chain,IC1,277
699,2018-09-15,2018,3.6578762167796404,5.0,2.945809234659473,3.5501100146530273,1,BR,UX,Digital,M1,70
700,2018-09-15,2018,5.0,10.0,4.33647885973135,5.0,1,BR,Visual Merchandising,Retail,M4,309
701,2018-09-15,2018,2.4227161310908105,0.0,2.7690574756695825,2.9868348782677665,1,BR,Sales,Retail,IC1,677
702,2018-09-15,2018,4.1856617071092765,5.0,2.7304506652951774,3.7803063182569594,1,BR,Customer Service,Customer,IC5,310
703,2018-09-15,2018,4.549565646384631,10.0,5.0,4.79666802497431,1,BR,Sales,Retail,IC1,690
704,2018-09-15,2018,1.6347536081534277,0.0,1.0,1.604542135061994,1,BR,Customer Service,Customer,IC1,242
705,2018-09-15,2018,3.3872717868387228,5.0,4.02478209580289,3.383741769980938,1,AR,Store Operations,Retail,IC1,375
707,2018-09-15,2018,3.5902589311184467,5.0,3.433191709789132,3.2118233786855,1,BR,Digital Marketing,Digital,IC3,566
708,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,M4,309
709,2018-09-15,2018,3.762925907717124,5.0,4.549003536301681,3.056926439222205,1,BR,Customer Experience,Customer,IC1,652
711,2018-09-15,2018,,,,,0,BR,Risk,Corporate,D2,
712,2018-09-15,2018,4.419992841279498,10.0,4.164133861799721,3.5800560409813182,1,BR,Data,Digital,IC3,618
713,2018-09-15,2018,,,,,0,BR,Customer Experience,Customer,IC1,645
714,2018-09-15,2018,2.4793408092855116,0.0,3.55199997462989,2.360322972919747,1,BR,Visual Merchandising,Retail,IC1,224
716,2018-09-15,2018,,,,,0,AR,Customer Service,Customer,IC1,530
717,2018-09-15,2018,3.245764753041671,5.0,4.431831479940383,4.024951332885721,1,BR,Regional Operations,Retail,IC1,466
719,2018-09-15,2018,3.9094649839632885,5.0,4.430901669800853,4.804936716950088,1,BR,Procurement,Corporate,IC4,187
721,2018-09-15,2018,4.440846148195856,10.0,3.635621238715753,4.552880800054408,1,BR,Sales,Retail,M1,292
722,2018-09-15,2018,3.7324810865969456,5.0,3.3659466559969897,3.270226551037282,1,BR,Store Operations,Retail,IC1,280
724,2018-09-15,2018,2.3060347721681533,0.0,1.8492143769874647,2.6205342877063815,1,AR,Customer Experience,Customer,IC1,530
725,2018-09-15,2018,4.832587599988064,10.0,4.344904949695983,5.0,1,BR,Strategy,Corporate,IC3,218
728,2018-09-15,2018,3.578271572550103,5.0,4.226948382608881,3.425124076255877,1,BR,Procurement,Supply Chain,IC1,302
729,2018-09-15,2018,,,,,0,BR,Logistics,Supply Chain,IC2,623
730,2018-09-15,2018,4.492098777260109,10.0,5.0,3.9711733820324104,1,BR,E-commerce,Digital,IC4,281
731,2018-09-15,2018,2.4652557306732974,0.0,2.147178189605626,2.6804038964265997,1,BR,Sales,Retail,IC1,696
733,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,61
734,2018-09-15,2018,3.8389476842111234,5.0,4.30864181844455,4.034734165908906,1,BR,Visual Merchandising,Retail,IC1,78
735,2018-09-15,2018,3.3313777205984043,5.0,2.966027240074016,5.0,1,BR,Data & Analytics,Corporate,IC2,227
736,2018-09-15,2018,3.5320541696784202,5.0,3.733450170013195,3.111679503347793,1,BR,Visual Merchandising,Retail,IC2,586
737,2018-09-15,2018,3.588704038763527,5.0,3.902413955213213,5.0,1,BR,Customer Operations,Customer,IC1,165
739,2018-09-15,2018,3.049443504378889,5.0,2.486202366371053,3.9779138341130404,1,BR,Distribution Centers,Supply Chain,IC1,109
740,2018-09-15,2018,4.4079680322695465,10.0,4.892021375399077,4.489111705549286,1,BR,Data,Digital,IC2,712
741,2018-09-15,2018,4.531820212199387,10.0,4.398813031274422,4.274260318193644,1,BR,Distribution Centers,Supply Chain,IC4,555
743,2018-09-15,2018,3.8887523777667745,5.0,4.118571430852886,3.63156609521467,1,CL,Customer Experience,Customer,IC2,541
744,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,IC5,335
745,2018-09-15,2018,,,,,0,BR,Logistics,Supply Chain,IC1,729
746,2018-09-15,2018,3.749322112798635,5.0,4.303404775191627,4.493083084299504,1,BR,Customer Operations,Customer,IC1,288
747,2018-09-15,2018,3.2545871022547943,5.0,3.951643003822608,3.7246377616615107,1,BR,Visual Merchandising,Retail,IC1,238
748,2018-09-15,2018,5.0,10.0,4.634721028251866,5.0,1,BR,Legal,Corporate,M3,692
749,2018-09-15,2018,,,,,0,BR,Customer Experience,Customer,IC1,652
750,2018-09-15,2018,3.6991561998334643,5.0,3.6939572802696263,3.8830589058681775,1,BR,Data,Digital,M1,8
751,2018-09-15,2018,4.551826449644711,10.0,3.930119568036918,4.537919059109194,1,BR,Logistics,Supply Chain,IC2,623
752,2018-09-15,2018,3.3100828984332176,5.0,2.9461287783003156,3.3654964914458296,1,BR,Customer Operations,Customer,IC1,165
753,2018-09-15,2018,4.1085132304118215,5.0,4.57058054040767,3.041592926018514,1,BR,Store Operations,Retail,IC1,649
754,2018-09-15,2018,3.8676356795582247,5.0,4.808466159000087,3.3275552056365107,1,BR,Product,Digital,IC1,116
755,2018-09-15,2018,3.2924675425730676,5.0,3.46324369887716,3.3074478330458095,1,BR,Marketing,Corporate,IC1,659
756,2018-09-15,2018,3.073372901977516,5.0,1.425661182904796,2.2030917885004513,1,MX,Regional Operations,Retail,IC2,18
757,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,333
759,2018-09-15,2018,,,,,0,AR,Distribution Centers,Supply Chain,IC1,672
760,2018-09-15,2018,3.8885869992814426,5.0,3.932315863936541,3.719657468924421,1,BR,Digital Marketing,Digital,IC2,707
761,2018-09-15,2018,3.9893176023565244,5.0,3.778565958390933,4.976167348776081,1,BR,Finance,Corporate,M3,692
762,2018-09-15,2018,4.099411479901699,5.0,4.781096192754132,3.983687242486918,1,BR,Sales,Retail,IC1,61
763,2018-09-15,2018,3.2806732533120084,5.0,3.8102714691949946,2.5071761675655653,1,BR,Legal,Corporate,IC4,748
765,2018-09-15,2018,3.7779967297573904,5.0,3.438564954358183,2.9484826914825115,1,BR,Risk,Corporate,IC2,261
766,2018-09-15,2018,,,,,0,BR,Distribution Centers,Supply Chain,IC1,166
767,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,160
768,2018-09-15,2018,2.825224111683026,5.0,2.6513627150007824,3.3525497858867768,1,BR,Logistics,Supply Chain,M1,303
770,2018-09-15,2018,5.0,10.0,4.33992741091651,4.453108330319275,1,BR,Distribution Centers,Supply Chain,IC2,665
771,2018-09-15,2018,3.606112747062082,5.0,3.35338014990071,4.201749899053352,1,BR,Distribution Centers,Supply Chain,M1,648
772,2018-09-15,2018,4.912946966812697,10.0,4.690390635162502,5.0,1,BR,Planning,Supply Chain,IC1,505
773,2018-09-15,2018,3.9673623723178757,5.0,3.115544962787678,4.081038029803071,1,BR,Digital Marketing,Digital,IC3,587
775,2018-09-15,2018,3.5668645647579664,5.0,3.699244298527642,2.942618544440575,1,BR,Sales,Retail,IC1,326
776,2018-09-15,2018,2.8652988412810805,5.0,2.40845015846799,2.8782121690974947,1,BR,Sales,Retail,IC1,128
777,2018-09-15,2018,4.296361205719578,5.0,4.793342331249789,3.487779091962452,1,BR,Procurement,Corporate,IC3,82
778,2018-09-15,2018,3.7579610532298453,5.0,4.537648189491613,3.535422060711382,1,BR,Regional Operations,Retail,IC2,27
780,2018-09-15,2018,2.271700225308056,0.0,2.7999431013295757,2.7340092979034227,1,BR,Procurement,Supply Chain,IC2,551
781,2018-09-15,2018,1.7958410188689733,0.0,1.443631710420382,2.4957545253709768,1,BR,Visual Merchandising,Retail,IC1,32
782,2018-09-15,2018,4.085846885497958,5.0,3.833654765280701,3.6875280761189204,1,BR,Regional Operations,Retail,M2,708
783,2018-09-15,2018,3.5491905720172414,5.0,3.2454581244686933,2.6579741708204345,1,BR,Data & Analytics,Corporate,IC3,92
784,2018-09-15,2018,3.135174272115561,5.0,3.3889376057677483,4.265132886386083,1,MX,People,Corporate,IC1,756
785,2018-09-15,2018,2.680195308767738,0.0,3.0690083028743924,2.1310120783419673,1,BR,People,Corporate,IC3,598
786,2018-09-15,2018,,,,,0,BR,Procurement,Supply Chain,IC2,551
787,2018-09-15,2018,2.813387430195088,5.0,3.1516867335037815,1.6977019663792667,1,BR,E-commerce,Digital,IC3,730
788,2018-09-15,2018,,,,,0,MX,Risk,Corporate,IC2,89
791,2018-09-15,2018,,,,,0,BR,Logistics,Supply Chain,IC1,69
792,2018-09-15,2018,3.751130723031944,5.0,4.0356573969992375,4.079951753242935,1,BR,Data & Analytics,Corporate,M5,62
793,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC2,630
794,2018-09-15,2018,3.2708195853619264,5.0,3.463312258467661,3.5209849630234022,1,BR,Risk,Corporate,IC2,261
795,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,IC1,808
796,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC1,238
798,2018-09-15,2018,,,,,0,BR,Procurement,Supply Chain,IC2,319
799,2018-09-15,2018,4.379615367423306,10.0,5.0,4.237300672638054,1,AR,Sales,Retail,IC1,379
800,2018-09-15,2018,,,,,0,BR,Sales,Retail,M1,292
801,2018-09-15,2018,5.0,10.0,4.588334169358386,4.801477923052577,1,BR,Sales,Retail,IC1,793
802,2018-09-15,2018,2.7051285853162246,0.0,2.540533195072071,2.893690571505087,1,BR,Product,Digital,IC3,404
803,2018-09-15,2018,4.150624459395817,5.0,2.9982320970031733,2.8745166263593056,1,MX,Visual Merchandising,Retail,IC1,756
804,2018-09-15,2018,4.889035857122331,10.0,4.410048180347348,5.0,1,BR,Procurement,Supply Chain,IC2,551
805,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC1,167
807,2018-09-15,2018,,,,,0,AR,Visual Merchandising,Retail,IC1,365
808,2018-09-15,2018,2.948073179327391,5.0,3.1571324655980493,2.8509572157303333,1,BR,Planning,Supply Chain,IC2,773
809,2018-09-15,2018,3.826285016249885,5.0,4.6649811505521495,4.65160104721208,1,BR,Regional Operations,Retail,IC1,31
1,2019-09-15,2019,3.800189065527253,5.0,3.3315478132297276,3.6311253728490382,1,BR,Regional Operations,Retail,IC1,12
3,2019-09-15,2019,,,,,0,BR,Distribution Centers,Supply Chain,IC1,48
8,2019-09-15,2019,4.061044435933712,5.0,5.0,3.9695081094327964,1,BR,Procurement,Corporate,M3,692
9,2019-09-15,2019,3.001704537916801,5.0,3.692744841846739,4.304382789411083,1,BR,Planning,Supply Chain,IC3,335
10,2019-09-15,2019,3.091486113951196,5.0,3.5643400006355916,2.233612043833884,1,BR,Procurement,Supply Chain,M4,309
11,2019-09-15,2019,,,,,0,BR,Customer Operations,Customer,IC2,842
12,2019-09-15,2019,,,,,0,BR,Regional Operations,Retail,IC3,406
13,2019-09-15,2019,4.222072393530723,5.0,4.759272262513237,4.8189613229914015,1,BR,Regional Operations,Retail,IC1,174
14,2019-09-15,2019,3.944475149716861,5.0,3.8766369515231207,2.8970197165814184,1,BR,Marketing,Corporate,M3,309
16,2019-09-15,2019,,,,,0,BR,Customer Experience,Customer,IC1,90
17,2019-09-15,2019,,,,,0,BR,Sales,Retail,IC1,26
18,2019-09-15,2019,,,,,0,BR,Regional Operations,Retail,IC3,406
20,2019-09-15,2019,4.425648982605139,10.0,4.052169087828933,4.404644951926349,1,BR,Distribution Centers,Supply Chain,IC1,48
21,2019-09-15,2019,4.3438853498803445,10.0,4.8609225560802,5.0,1,BR,Sales,Retail,IC2,162
26,2019-09-15,2019,,,,,0,BR,Sales,Retail,IC2,162
27,2019-09-15,2019,3.883614608215793,5.0,4.271548044020961,3.531742403045021,1,BR,Regional Operations,Retail,IC4,406
28,2019-09-15,2019,,,,,0,BR,Finance,Corporate,IC2,906
29,2019-09-15,2019,3.929520490133524,5.0,3.4140545159792492,3.9870910495058878,1,BR,Procurement,Corporate,IC5,8
31,2019-09-15,2019,,,,,0,BR,Regional Operations,Retail,IC2,34
32,2019-09-15,2019,4.099136165089183,5.0,4.342308350715654,3.8953317646261922,1,BR,Visual Merchandising,Retail,IC2,294
34,2019-09-15,2019,3.744348661725792,5.0,2.528216382421838,4.371984601608672,1,BR,Regional Operations,Retail,M1,208
36,2019-09-15,2019,,,,,0,BR,Distribution Centers,Supply Chain,IC1,48
45,2019-09-15,2019,,,,,0,BR,Planning,Supply Chain,IC4,335
47,2019-09-15,2019,3.345837638246028,5.0,4.317428835858477,3.6176710444290285,1,BR,Procurement,Corporate,M1,8
48,2019-09-15,2019,3.999427725460426,5.0,4.045547567576575,3.3202591085077997,1,BR,Distribution Centers,Supply Chain,IC3,297
50,2019-09-15,2019,4.669269743876842,10.0,4.044413779170542,4.698350819065314,1,BR,Visual Merchandising,Retail,IC1,1109
55,2019-09-15,2019,3.3503919019320914,5.0,3.6938992029343587,4.379240688286638,1,BR,Strategy,Corporate,IC2,494
57,2019-09-15,2019,4.5011315864547665,10.0,4.266065360929907,3.8584156681135533,1,BR,People,Corporate,IC2,298
59,2019-09-15,2019,2.697619438747118,0.0,2.752291070881739,3.4621509187846904,1,BR,Strategy,Corporate,IC1,162
60,2019-09-15,2019,4.0079605743820705,5.0,3.851470241803866,4.545789803976186,1,BR,Marketing,Corporate,IC4,537
61,2019-09-15,2019,,,,,0,BR,Sales,Retail,IC2,162
62,2019-09-15,2019,,,,,0,BR,Procurement,Corporate,D1,
63,2019-09-15,2019,3.2736884245720925,5.0,2.6734459304101486,1.817926019416014,1,BR,Distribution Centers,Supply Chain,IC1,48
65,2019-09-15,2019,3.2858993046382743,5.0,2.404463935633888,4.38792018547956,1,BR,Sales,Retail,M2,14
66,2019-09-15,2019,3.461908104678572,5.0,3.068583708211263,3.8385385716573177,1,BR,Store Operations,Retail,IC2,691
69,2019-09-15,2019,4.166660071272132,5.0,4.430520535857113,4.830201033093457,1,BR,Logistics,Supply Chain,IC2,623
70,2019-09-15,2019,,,,,0,BR,Customer Operations,Customer,M2,872
72,2019-09-15,2019,3.142670440030491,5.0,4.517406489596098,2.3243911092822893,1,BR,Risk,Corporate,IC1,73
73,2019-09-15,2019,,,,,0,BR,Risk,Corporate,IC3,261
75,2019-09-15,2019,3.72945818580727,5.0,4.353432122525896,3.747524156114186,1,BR,Legal,Corporate,IC1,155
76,2019-09-15,2019,3.5000283788641386,5.0,3.5600815067917426,3.2127201610757035,1,BR,People,Corporate,IC1,200
77,2019-09-15,2019,3.8704669800914857,5.0,3.7891019728813626,4.328139508855422,1,BR,Store Operations,Retail,IC2,467
78,2019-09-15,2019,4.308867224563408,10.0,3.1101423744597225,3.4093757311601767,1,BR,Visual Merchandising,Retail,IC2,960
82,2019-09-15,2019,,,,,0,BR,Data & Analytics,Corporate,IC4,92
83,2019-09-15,2019,4.024548706502639,5.0,3.465214141231678,4.634010776483084,1,BR,Planning,Supply Chain,IC1,556
84,2019-09-15,2019,3.7819279394489422,5.0,2.4054869161528494,5.0,1,BR,Procurement,Supply Chain,IC1,780
85,2019-09-15,2019,3.621451538793474,5.0,4.157408680955192,2.711675544916552,1,BR,Sales,Retail,IC1,391
86,2019-09-15,2019,3.5495815551299903,5.0,3.635750804307856,3.9644032146714565,1,BR,Engineering,Digital,IC4,177
89,2019-09-15,2019,3.7126729025935377,5.0,3.39958346275518,2.767947850678038,1,BR,Store Operations,Retail,IC3,467
90,2019-09-15,2019,3.0236427530702676,5.0,1.92915656122997,3.2802207484631922,1,BR,Customer Experience,Customer,IC3,516
91,2019-09-15,2019,,,,,0,BR,Store Operations,Retail,IC1,308
92,2019-09-15,2019,3.9489948791693386,5.0,4.6096930417922986,3.159020793390589,1,BR,Data & Analytics,Corporate,M1,509
93,2019-09-15,2019,4.6111588244910875,10.0,5.0,4.4307137041314135,1,BR,Customer Service,Customer,IC2,242
94,2019-09-15,2019,5.0,10.0,3.884112106248735,4.90805159792248,1,BR,Store Operations,Retail,IC1,316
95,2019-09-15,2019,2.903206842543498,5.0,4.061832105533615,2.9266697463164295,1,BR,Regional Operations,Retail,IC1,251
96,2019-09-15,2019,3.313327081753477,5.0,2.8552234102053387,3.57163783248951,1,BR,Visual Merchandising,Retail,IC1,200
100,2019-09-15,2019,3.549547985380971,5.0,2.350432434918596,3.54594922077922,1,BR,Finance,Corporate,IC2,254
101,2019-09-15,2019,2.387024168175544,0.0,1.6767114116532909,2.6868666068301583,1,BR,Regional Operations,Retail,IC1,395
102,2019-09-15,2019,2.903443313177816,5.0,3.0780160881032783,2.5022616742723147,1,BR,Customer Experience,Customer,IC1,90
105,2019-09-15,2019,4.028556470037503,5.0,4.787606062395208,3.8879066005444995,1,BR,Finance,Corporate,IC1,28
109,2019-09-15,2019,3.2089458928642403,5.0,3.447863942992192,2.898116489693664,1,BR,Distribution Centers,Supply Chain,IC2,48
113,2019-09-15,2019,3.944123660238922,5.0,3.7324527547077646,2.628257500029001,1,BR,People,Corporate,IC2,183
116,2019-09-15,2019,,,,,0,BR,Customer Service,Customer,IC2,243
117,2019-09-15,2019,3.880139070592182,5.0,3.6483885631710917,4.552779486753077,1,BR,Risk,Corporate,IC2,261
118,2019-09-15,2019,2.1928312563846624,0.0,2.0712806508575654,1.9535658757662766,1,BR,Product,Digital,IC2,404
119,2019-09-15,2019,2.7369295590251723,0.0,2.0270696702015094,1.921367698493285,1,BR,Legal,Corporate,IC4,196
123,2019-09-15,2019,3.566359745330428,5.0,3.6819939327471123,2.9808225619505078,1,BR,Customer Service,Customer,IC1,242
126,2019-09-15,2019,,,,,0,BR,Visual Merchandising,Retail,IC1,270
128,2019-09-15,2019,2.52343980845509,0.0,2.792285911222762,2.2790965212388414,1,BR,Sales,Retail,IC2,162
133,2019-09-15,2019,,,,,0,BR,Customer Experience,Customer,IC1,90
137,2019-09-15,2019,,,,,0,BR,Procurement,Corporate,IC1,166
138,2019-09-15,2019,,,,,0,BR,Procurement,Corporate,IC3,45
139,2019-09-15,2019,2.865615362509684,5.0,2.967394557536887,2.9192660199745917,1,BR,Regional Operations,Retail,IC2,27
148,2019-09-15,2019,4.143934331141274,5.0,4.42421613791801,4.17862760553026,1,BR,Planning,Supply Chain,IC2,912
149,2019-09-15,2019,3.351008347828945,5.0,3.4739102962593686,4.372399157345371,1,BR,Distribution Centers,Supply Chain,IC1,48
150,2019-09-15,2019,,,,,0,BR,Customer Service,Customer,IC1,461
153,2019-09-15,2019,4.81843981471488,10.0,4.261327223935993,4.9407514591519055,1,BR,Data,Digital,M1,70
155,2019-09-15,2019,4.956984087614067,10.0,5.0,5.0,1,BR,Legal,Corporate,IC2,119
156,2019-09-15,2019,4.861977355284836,10.0,4.855657959578372,4.990591015463732,1,BR,People,Corporate,IC2,278
158,2019-09-15,2019,3.3487530808025894,5.0,3.5658293096001286,2.6022783157906426,1,BR,Procurement,Supply Chain,IC1,302
160,2019-09-15,2019,,,,,0,BR,Sales,Retail,IC2,162
162,2019-09-15,2019,,,,,0,BR,Sales,Retail,IC5,721
165,2019-09-15,2019,4.06674379758635,5.0,4.06517961943787,4.001890483248895,1,BR,Customer Operations,Customer,IC2,252
166,2019-09-15,2019,4.147728567651024,5.0,4.6381413346712765,4.441382367473984,1,BR,Distribution Centers,Supply Chain,IC3,741
172,2019-09-15,2019,,,,,0,BR,Digital Marketing,Digital,IC3,909
174,2019-09-15,2019,3.5333407717113934,5.0,2.4801548044975785,4.6921431683969335,1,BR,Regional Operations,Retail,IC2,34
175,2019-09-15,2019,4.451960602763496,10.0,4.374127484684741,3.125528654155133,1,BR,Procurement,Corporate,IC2,286
177,2019-09-15,2019,2.5226091140225027,0.0,2.8907629647745683,2.5561577949734007,1,BR,UX,Digital,IC5,528
179,2019-09-15,2019,,,,,0,BR,Planning,Supply Chain,IC1,9
181,2019-09-15,2019,,,,,0,BR,Visual Merchandising,Retail,M2,700
182,2019-09-15,2019,4.501362619945304,10.0,5.0,3.9560775339099132,1,BR,Store Operations,Retail,IC1,77
183,2019-09-15,2019,2.670651121255247,0.0,2.1488379267292803,2.032155735587417,1,BR,People,Corporate,IC4,327
189,2019-09-15,2019,,,,,0,BR,Visual Merchandising,Retail,IC2,960
191,2019-09-15,2019,,,,,0,BR,Sales,Retail,IC1,326
193,2019-09-15,2019,3.0562467042105697,5.0,4.010975086776401,2.883006824297391,1,BR,Strategy,Corporate,M1,261
194,2019-09-15,2019,3.9854803891557307,5.0,4.233228732582843,3.906343226435454,1,BR,UX,Digital,M1,281
195,2019-09-15,2019,,,,,0,BR,Procurement,Corporate,IC2,953
196,2019-09-15,2019,3.2055355430180965,5.0,3.2766619298723385,2.8021363825414016,1,BR,Customer Operations,Customer,M3,933
200,2019-09-15,2019,,,,,0,BR,Visual Merchandising,Retail,IC2,273
203,2019-09-15,2019,4.491604799941514,10.0,4.331159631227161,4.589835727295356,1,BR,Visual Merchandising,Retail,IC1,32
205,2019-09-15,2019,3.349487750948843,5.0,3.6014954115819813,5.0,1,BR,Visual Merchandising,Retail,IC4,493
206,2019-09-15,2019,5.0,10.0,5.0,5.0,1,BR,Logistics,Supply Chain,IC1,277
207,2019-09-15,2019,,,,,0,BR,Visual Merchandising,Retail,IC1,436
208,2019-09-15,2019,,,,,0,BR,Regional Operations,Retail,M2,212
210,2019-09-15,2019,3.4797375003304385,5.0,3.883987437698844,3.5484664186458756,1,BR,Engineering,Digital,M3,873
212,2019-09-15,2019,4.106883558866634,5.0,4.551593121600823,3.1551584413994114,1,BR,Strategy,Corporate,M5,62
214,2019-09-15,2019,4.213577226763044,5.0,4.433317832511398,4.385504420965601,1,BR,Engineering,Digital,IC1,657
215,2019-09-15,2019,,,,,0,BR,Procurement,Corporate,IC2,138
217,2019-09-15,2019,,,,,0,BR,Visual Merchandising,Retail,IC1,223
218,2019-09-15,2019,,,,,0,BR,E-commerce,Digital,IC5,873
